236
1,2,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0
3,53,64,0,1,0,0,0,0,0,0,0,0
4,51,1,0,1,0,0,0,0,0,0,0,0
5,2,0,0,1,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,0,0,0,0,0,0
7,32,0,0,1,0,0,0,0,0,0,0,0
8,30,32,0,1,0,0,0,0,0,0,0,0
9,32,0,0,1,0,0,0,0,0,0,0,0
10,31,0,0,1,0,0,0,0,0,0,0,0
11,2,0,0,1,0,0,0,0,0,0,0,0
12,11,64,0,1,0,0,0,0,0,0,0,0
13,2,0,0,1,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0
16,53,64,0,1,0,0,0,0,0,0,0,0
17,51,1,0,1,0,0,0,0,0,0,0,0
18,2,0,0,1,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0
20,32,0,0,1,0,0,0,0,0,0,0,0
21,30,32,0,1,0,0,0,0,0,0,0,0
22,32,0,0,1,0,0,0,0,0,0,0,0
23,31,0,0,1,0,0,0,0,0,0,0,0
24,2,0,0,1,0,0,0,0,0,0,0,0
25,11,64,0,1,0,0,0,0,0,0,0,0
26,2,0,0,1,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0,0
28,2,0,0,0,0,0,0,0,0,0,0,0
29,53,64,0,1,0,0,0,0,0,0,0,0
30,51,1,0,1,0,0,0,0,0,0,0,0
31,2,0,0,1,0,0,0,0,0,0,0,0
32,2,0,0,0,0,0,0,0,0,0,0,0
33,32,0,0,1,0,0,0,0,0,0,0,0
34,30,32,0,1,0,0,0,0,0,0,0,0
35,32,0,0,1,0,0,0,0,0,0,0,0
36,31,0,0,1,0,0,0,0,0,0,0,0
37,2,0,0,1,0,0,0,0,0,0,0,0
38,11,64,0,1,0,0,0,0,0,0,0,0
39,2,0,0,1,0,0,0,0,0,0,0,0
40,2,0,0,0,0,0,0,0,0,0,0,0
41,2,0,0,0,0,0,0,0,0,0,0,0
42,53,64,0,1,0,0,0,0,0,0,0,0
43,51,1,0,1,0,0,0,0,0,0,0,0
44,2,0,0,1,0,0,0,0,0,0,0,0
45,2,0,0,0,0,0,0,0,0,0,0,0
46,32,0,0,1,0,0,0,0,0,0,0,0
47,30,32,0,1,0,0,0,0,0,0,0,0
48,32,0,0,1,0,0,0,0,0,0,0,0
49,31,0,0,1,0,0,0,0,0,0,0,0
50,2,0,0,1,0,0,0,0,0,0,0,0
51,11,64,0,1,0,0,0,0,0,0,0,0
52,2,0,0,1,0,0,0,0,0,0,0,0
53,2,0,0,0,0,0,0,0,0,0,0,0
54,2,0,0,0,0,0,0,0,0,0,0,0
55,53,64,0,1,0,0,0,0,0,0,0,0
56,51,1,0,1,0,0,0,0,0,0,0,0
57,2,0,0,1,0,0,0,0,0,0,0,0
58,2,0,0,0,0,0,0,0,0,0,0,0
59,32,0,0,1,0,0,0,0,0,0,0,0
60,30,32,0,1,0,0,0,0,0,0,0,0
61,32,0,0,1,0,0,0,0,0,0,0,0
62,31,0,0,1,0,0,0,0,0,0,0,0
63,2,0,0,1,0,0,0,0,0,0,0,0
64,11,64,0,1,0,0,0,0,0,0,0,0
65,2,0,0,1,0,0,0,0,0,0,0,0
66,2,0,0,0,0,0,0,0,0,0,0,0
67,2,0,0,0,0,0,0,0,0,0,0,0
68,53,64,0,1,0,0,0,0,0,0,0,0
69,51,1,0,1,0,0,0,0,0,0,0,0
70,2,0,0,1,0,0,0,0,0,0,0,0
71,2,0,0,0,0,0,0,0,0,0,0,0
72,32,0,0,1,0,0,0,0,0,0,0,0
73,30,32,0,1,0,0,0,0,0,0,0,0
74,32,0,0,1,0,0,0,0,0,0,0,0
75,31,0,0,1,0,0,0,0,0,0,0,0
76,2,0,0,1,0,0,0,0,0,0,0,0
77,11,64,0,1,0,0,0,0,0,0,0,0
78,2,0,0,1,0,0,0,0,0,0,0,0
79,2,0,0,0,0,0,0,0,0,0,0,0
80,2,0,0,0,0,0,0,0,0,0,0,0
81,53,64,0,1,0,0,0,0,0,0,0,0
82,51,1,0,1,0,0,0,0,0,0,0,0
83,2,0,0,1,0,0,0,0,0,0,0,0
84,2,0,0,0,0,0,0,0,0,0,0,0
85,32,0,0,1,0,0,0,0,0,0,0,0
86,30,32,0,1,0,0,0,0,0,0,0,0
87,32,0,0,1,0,0,0,0,0,0,0,0
88,31,0,0,1,0,0,0,0,0,0,0,0
89,2,0,0,1,0,0,0,0,0,0,0,0
90,11,64,0,1,0,0,0,0,0,0,0,0
91,2,0,0,1,0,0,0,0,0,0,0,0
92,2,0,0,0,0,0,0,0,0,0,0,0
93,2,0,0,0,0,0,0,0,0,0,0,0
94,53,64,0,1,0,0,0,0,0,0,0,0
95,51,1,0,1,0,0,0,0,0,0,0,0
96,2,0,0,1,0,0,0,0,0,0,0,0
97,2,0,0,0,0,0,0,0,0,0,0,0
98,32,0,0,1,0,0,0,0,0,0,0,0
99,30,32,0,1,0,0,0,0,0,0,0,0
100,32,0,0,1,0,0,0,0,0,0,0,0
101,31,0,0,1,0,0,0,0,0,0,0,0
102,2,0,0,1,0,0,0,0,0,0,0,0
103,11,64,0,1,0,0,0,0,0,0,0,0
