216
1,2,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0
3,53,64,0,1,0,0,0,0,0,0,0,0
4,53,32,1,1,0,0,0,0,0,0,0,0
5,51,1,0,1,0,0,0,0,0,0,0,0
6,2,0,0,1,0,0,0,0,0,0,0,0
7,53,32,1,0,0,0,0,0,0,0,0,0
8,2,0,0,0,0,0,0,0,0,0,0,0
9,32,0,0,1,0,0,0,0,0,0,0,0
10,30,32,1,1,0,0,0,0,0,0,0,0
11,52,1,0,1,0,0,0,0,0,0,0,0
12,2,0,0,1,0,0,0,0,0,0,0,0
13,12,32,1,1,0,0,0,0,0,0,0,0
14,2,0,0,1,0,0,0,0,0,0,0,0
15,53,32,1,1,0,0,0,0,0,0,0,0
16,2,0,0,1,0,0,0,0,0,0,0,0
17,11,64,0,1,0,0,0,0,0,0,0,0
18,2,0,0,1,0,0,0,0,0,0,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,0,0,0,0,0,0,0,0
21,53,64,0,1,0,0,0,0,0,0,0,0
22,53,32,1,1,0,0,0,0,0,0,0,0
23,51,1,0,1,0,0,0,0,0,0,0,0
24,2,0,0,1,0,0,0,0,0,0,0,0
25,53,32,1,0,0,0,0,0,0,0,0,0
26,2,0,0,0,0,0,0,0,0,0,0,0
27,32,0,0,1,0,0,0,0,0,0,0,0
28,30,32,1,1,0,0,0,0,0,0,0,0
29,52,1,0,1,0,0,0,0,0,0,0,0
30,2,0,0,1,0,0,0,0,0,0,0,0
31,12,32,1,1,0,0,0,0,0,0,0,0
32,2,0,0,1,0,0,0,0,0,0,0,0
33,53,32,1,1,0,0,0,0,0,0,0,0
34,2,0,0,1,0,0,0,0,0,0,0,0
35,11,64,0,1,0,0,0,0,0,0,0,0
36,2,0,0,1,0,0,0,0,0,0,0,0
37,2,0,0,0,0,0,0,0,0,0,0,0
38,2,0,0,0,0,0,0,0,0,0,0,0
39,53,64,0,1,0,0,0,0,0,0,0,0
40,53,32,1,1,0,0,0,0,0,0,0,0
41,51,1,0,1,0,0,0,0,0,0,0,0
42,2,0,0,1,0,0,0,0,0,0,0,0
43,53,32,1,0,0,0,0,0,0,0,0,0
44,2,0,0,0,0,0,0,0,0,0,0,0
45,32,0,0,1,0,0,0,0,0,0,0,0
46,30,32,1,1,0,0,0,0,0,0,0,0
47,52,1,0,1,0,0,0,0,0,0,0,0
48,2,0,0,1,0,0,0,0,0,0,0,0
49,12,32,1,1,0,0,0,0,0,0,0,0
50,2,0,0,1,0,0,0,0,0,0,0,0
51,53,32,1,1,0,0,0,0,0,0,0,0
52,2,0,0,1,0,0,0,0,0,0,0,0
53,11,64,0,1,0,0,0,0,0,0,0,0
54,2,0,0,1,0,0,0,0,0,0,0,0
55,2,0,0,0,0,0,0,0,0,0,0,0
56,2,0,0,0,0,0,0,0,0,0,0,0
57,53,64,0,1,0,0,0,0,0,0,0,0
58,53,32,1,1,0,0,0,0,0,0,0,0
59,51,1,0,1,0,0,0,0,0,0,0,0
60,2,0,0,1,0,0,0,0,0,0,0,0
61,53,32,1,0,0,0,0,0,0,0,0,0
62,2,0,0,0,0,0,0,0,0,0,0,0
63,32,0,0,1,0,0,0,0,0,0,0,0
64,30,32,1,1,0,0,0,0,0,0,0,0
65,52,1,0,1,0,0,0,0,0,0,0,0
66,2,0,0,1,0,0,0,0,0,0,0,0
67,12,32,1,1,0,0,0,0,0,0,0,0
68,2,0,0,1,0,0,0,0,0,0,0,0
69,53,32,1,1,0,0,0,0,0,0,0,0
70,2,0,0,1,0,0,0,0,0,0,0,0
71,11,64,0,1,0,0,0,0,0,0,0,0
72,2,0,0,1,0,0,0,0,0,0,0,0
73,2,0,0,0,0,0,0,0,0,0,0,0
74,2,0,0,0,0,0,0,0,0,0,0,0
75,53,64,0,1,0,0,0,0,0,0,0,0
76,53,32,1,1,0,0,0,0,0,0,0,0
77,51,1,0,1,0,0,0,0,0,0,0,0
78,2,0,0,1,0,0,0,0,0,0,0,0
79,53,32,1,0,0,0,0,0,0,0,0,0
80,2,0,0,0,0,0,0,0,0,0,0,0
81,32,0,0,1,0,0,0,0,0,0,0,0
82,30,32,1,1,0,0,0,0,0,0,0,0
83,52,1,0,1,0,0,0,0,0,0,0,0
84,2,0,0,1,0,0,0,0,0,0,0,0
85,12,32,1,1,0,0,0,0,0,0,0,0
86,2,0,0,1,0,0,0,0,0,0,0,0
87,53,32,1,1,0,0,0,0,0,0,0,0
88,2,0,0,1,0,0,0,0,0,0,0,0
89,11,64,0,1,0,0,0,0,0,0,0,0
90,2,0,0,1,0,0,0,0,0,0,0,0
91,2,0,0,0,0,0,0,0,0,0,0,0
92,2,0,0,0,0,0,0,0,0,0,0,0
93,53,64,0,1,0,0,0,0,0,0,0,0
94,53,32,1,1,0,0,0,0,0,0,0,0
95,51,1,0,1,0,0,0,0,0,0,0,0
96,2,0,0,1,0,0,0,0,0,0,0,0
97,53,32,1,0,0,0,0,0,0,0,0,0
98,2,0,0,0,0,0,0,0,0,0,0,0
99,32,0,0,1,0,0,0,0,0,0,0,0
100,30,32,1,1,0,0,0,0,0,0,0,0
101,52,1,0,1,0,0,0,0,0,0,0,0
102,2,0,0,1,0,0,0,0,0,0,0,0
103,12,32,1,1,0,0,0,0,0,0,0,0
