223
1,2,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0
3,53,64,0,1,0,0,0,0,0,0,0,0
4,51,1,0,1,0,0,0,0,0,0,0,0
5,2,0,0,1,0,0,0,0,0,0,0,0
6,2,0,0,1,0,0,0,0,0,0,0,0
7,2,0,0,1,0,0,0,0,0,0,0,0
8,53,64,0,1,0,0,0,0,0,0,0,0
9,51,1,0,1,0,0,0,0,0,0,0,0
10,2,0,0,1,0,0,0,0,0,0,0,0
11,15,64,0,1,0,0,0,0,0,0,0,0
12,11,64,0,1,0,0,0,0,0,0,0,0
13,32,0,0,1,0,0,0,0,0,0,0,0
14,30,32,0,1,0,0,0,0,0,0,0,0
15,32,0,0,1,0,0,0,0,0,0,0,0
16,30,32,0,1,0,0,0,0,0,0,0,0
17,28,32,0,1,0,0,0,0,0,0,0,0
18,15,32,0,1,0,0,0,0,0,0,0,0
19,32,0,0,1,0,0,0,0,0,0,0,0
20,30,32,0,1,0,0,0,0,0,0,0,0
21,11,32,0,1,0,0,0,0,0,0,0,0
22,31,0,0,1,0,0,0,0,0,0,0,0
23,2,0,0,1,0,0,0,0,0,0,0,0
24,11,64,0,1,0,0,0,0,0,0,0,0
25,2,0,0,1,0,0,0,0,0,0,0,0
26,51,1,0,1,0,0,0,0,0,0,0,0
27,2,0,0,1,0,0,0,0,0,0,0,0
28,2,0,0,1,0,0,0,0,0,0,0,0
29,2,0,0,1,0,0,0,0,0,0,0,0
30,53,64,0,1,0,0,0,0,0,0,0,0
31,51,1,0,1,0,0,0,0,0,0,0,0
32,2,0,0,1,0,0,0,0,0,0,0,0
33,15,64,0,1,0,0,0,0,0,0,0,0
34,11,64,0,1,0,0,0,0,0,0,0,0
35,32,0,0,1,0,0,0,0,0,0,0,0
36,30,32,0,1,0,0,0,0,0,0,0,0
37,32,0,0,1,0,0,0,0,0,0,0,0
38,30,32,0,1,0,0,0,0,0,0,0,0
39,51,1,0,1,0,0,0,0,0,0,0,0
40,2,0,0,1,0,0,0,0,0,0,0,0
41,13,32,0,1,0,0,0,0,0,0,0,0
42,2,0,0,1,0,0,0,0,0,0,0,0
43,11,32,0,1,0,0,0,0,0,0,0,0
44,2,0,0,1,0,0,0,0,0,0,0,0
45,53,32,0,1,0,0,0,0,0,0,0,0
46,32,0,0,1,0,0,0,0,0,0,0,0
47,31,0,0,1,0,0,0,0,0,0,0,0
48,2,0,0,1,0,0,0,0,0,0,0,0
49,11,64,0,1,0,0,0,0,0,0,0,0
50,2,0,0,1,0,0,0,0,0,0,0,0
51,2,0,0,1,0,0,0,0,0,0,0,0
52,2,0,0,1,0,0,0,0,0,0,0,0
53,11,64,0,1,0,0,0,0,0,0,0,0
54,2,0,0,1,0,0,0,0,0,0,0,0
55,1,0,0,0,0,0,0,0,0,0,0,0
56,2,0,0,0,0,0,0,0,0,0,0,0
57,2,0,0,0,0,0,0,0,0,0,0,0
58,53,64,0,1,0,0,0,0,0,0,0,0
59,51,1,0,1,0,0,0,0,0,0,0,0
60,2,0,0,1,0,0,0,0,0,0,0,0
61,15,32,0,1,0,0,0,0,0,0,0,0
62,38,64,0,1,0,0,0,0,0,0,0,0
63,11,64,0,1,0,0,0,0,0,0,0,0
64,32,0,0,1,0,0,0,0,0,0,0,0
65,30,32,0,1,0,0,0,0,0,0,0,0
66,32,0,0,1,0,0,0,0,0,0,0,0
67,30,32,0,1,0,0,0,0,0,0,0,0
68,28,32,0,1,0,0,0,0,0,0,0,0
69,15,32,0,1,0,0,0,0,0,0,0,0
70,32,0,0,1,0,0,0,0,0,0,0,0
71,30,32,0,1,0,0,0,0,0,0,0,0
72,38,64,0,1,0,0,0,0,0,0,0,0
73,32,0,0,1,0,0,0,0,0,0,0,0
74,30,32,0,1,0,0,0,0,0,0,0,0
75,11,32,0,1,0,0,0,0,0,0,0,0
76,31,0,0,1,0,0,0,0,0,0,0,0
77,2,0,0,1,0,0,0,0,0,0,0,0
78,11,64,0,1,0,0,0,0,0,0,0,0
79,2,0,0,1,0,0,0,0,0,0,0,0
80,1,0,0,0,0,0,0,0,0,0,0,0
81,29,0,0,0,0,0,0,0,0,0,0,0
82,29,0,0,0,0,0,0,0,0,0,0,0
83,29,0,0,0,0,0,0,0,0,0,0,0
84,29,0,0,0,0,0,0,0,0,0,0,0
85,29,0,0,0,0,0,0,0,0,0,0,0
86,29,0,0,0,0,0,0,0,0,0,0,0
87,29,0,0,0,0,0,0,0,0,0,0,0
88,47,0,0,0,0,0,0,0,0,0,0,0
89,54,0,0,0,0,0,0,0,0,0,0,0
90,47,0,0,0,0,0,0,0,0,0,0,0
91,54,0,0,0,0,0,0,0,0,0,0,0
92,47,0,0,0,0,0,0,0,0,0,0,0
93,54,0,0,0,0,0,0,0,0,0,0,0
94,47,0,0,0,0,0,0,0,0,0,0,0
95,54,0,0,0,0,0,0,0,0,0,0,0
96,47,0,0,0,0,0,0,0,0,0,0,0
97,54,0,0,0,0,0,0,0,0,0,0,0
98,47,0,0,0,0,0,0,0,0,0,0,0
99,54,0,0,0,0,0,0,0,0,0,0,0
100,47,0,0,0,0,0,0,0,0,0,0,0
101,54,0,0,0,0,0,0,0,0,0,0,0
102,2,0,0,0,0,0,0,0,0,0,0,0
103,2,0,0,0,0,0,0,0,0,0,0,0
