231
1,29,0,0,0,0,0,0,0,0,0,0,0
2,29,0,0,0,0,0,0,0,0,0,0,0
3,29,0,0,0,0,0,0,0,0,0,0,0
4,29,0,0,0,0,0,0,0,0,0,0,0
5,29,0,0,0,0,0,0,0,0,0,0,0
6,47,0,0,0,0,0,0,0,0,0,0,0
7,54,0,0,0,0,0,0,0,0,0,0,0
8,47,0,0,0,0,0,0,0,0,0,0,0
9,54,0,0,0,0,0,0,0,0,0,0,0
10,47,0,0,0,0,0,0,0,0,0,0,0
11,54,0,0,0,0,0,0,0,0,0,0,0
12,47,0,0,0,0,0,0,0,0,0,0,0
13,54,0,0,0,0,0,0,0,0,0,0,0
14,47,0,0,0,0,0,0,0,0,0,0,0
15,54,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,0,0,0
18,53,64,0,1,0,0,0,0,0,0,0,0
19,51,1,0,1,0,0,0,0,0,0,0,0
20,2,0,0,1,0,0,0,0,0,0,0,0
21,2,0,0,0,0,0,0,0,0,0,0,0
22,54,32,0,1,0,0,0,0,0,0,0,0
23,42,32,1,1,0,0,0,0,0,0,0,0
24,32,0,0,1,0,0,0,0,0,0,0,0
25,31,0,0,1,0,0,0,0,0,0,0,0
26,54,32,0,1,0,0,0,0,0,0,0,0
27,42,32,1,1,0,0,0,0,0,0,0,0
28,32,0,0,1,0,0,0,0,0,0,0,0
29,31,0,0,1,0,0,0,0,0,0,0,0
30,2,0,0,1,0,0,0,0,0,0,0,0
31,11,64,0,1,0,0,0,0,0,0,0,0
32,2,0,0,1,0,0,0,0,0,0,0,0
33,2,0,0,0,0,0,0,0,0,0,0,0
34,2,0,0,0,0,0,0,0,0,0,0,0
35,53,64,0,1,0,0,0,0,0,0,0,0
36,51,1,0,1,0,0,0,0,0,0,0,0
37,2,0,0,1,0,0,0,0,0,0,0,0
38,2,0,0,0,0,0,0,0,0,0,0,0
39,54,32,0,1,0,0,0,0,0,0,0,0
40,42,32,1,1,0,0,0,0,0,0,0,0
41,32,0,0,1,0,0,0,0,0,0,0,0
42,31,0,0,1,0,0,0,0,0,0,0,0
43,32,0,0,1,0,0,0,0,0,0,0,0
44,31,0,0,1,0,0,0,0,0,0,0,0
45,2,0,0,1,0,0,0,0,0,0,0,0
46,11,64,0,1,0,0,0,0,0,0,0,0
47,2,0,0,1,0,0,0,0,0,0,0,0
48,2,0,0,0,0,0,0,0,0,0,0,0
49,2,0,0,0,0,0,0,0,0,0,0,0
50,53,64,0,1,0,0,0,0,0,0,0,0
51,51,1,0,1,0,0,0,0,0,0,0,0
52,2,0,0,1,0,0,0,0,0,0,0,0
53,2,0,0,0,0,0,0,0,0,0,0,0
54,32,0,0,1,0,0,0,0,0,0,0,0
55,31,0,0,1,0,0,0,0,0,0,0,0
56,2,0,0,1,0,0,0,0,0,0,0,0
57,11,64,0,1,0,0,0,0,0,0,0,0
58,2,0,0,1,0,0,0,0,0,0,0,0
59,32,0,0,0,0,0,0,0,0,0,0,0
60,32,0,0,0,0,0,0,0,0,0,0,0
61,32,0,0,0,0,0,0,0,0,0,0,0
62,32,0,0,0,0,0,0,0,0,0,0,0
63,32,0,0,0,0,0,0,0,0,0,0,0
64,54,0,0,0,0,0,0,0,0,0,0,0
65,47,0,0,0,0,0,0,0,0,0,0,0
66,54,0,0,0,0,0,0,0,0,0,0,0
67,47,0,0,0,0,0,0,0,0,0,0,0
68,54,0,0,0,0,0,0,0,0,0,0,0
69,47,0,0,0,0,0,0,0,0,0,0,0
70,54,0,0,0,0,0,0,0,0,0,0,0
71,47,0,0,0,0,0,0,0,0,0,0,0
72,54,0,0,0,0,0,0,0,0,0,0,0
73,47,0,0,0,0,0,0,0,0,0,0,0
74,54,0,0,0,0,0,0,0,0,0,0,0
75,1,0,0,0,0,0,0,0,0,0,0,0
76,29,0,0,0,0,0,0,0,0,0,0,0
77,29,0,0,0,0,0,0,0,0,0,0,0
78,29,0,0,0,0,0,0,0,0,0,0,0
79,2,0,0,0,0,0,0,0,0,0,0,0
80,38,64,0,0,0,0,0,0,0,0,0,0
81,38,64,0,0,0,0,0,0,0,0,0,0
82,38,64,0,0,0,0,0,0,0,0,0,0
83,38,64,0,0,0,0,0,0,0,0,0,0
84,2,0,0,0,0,0,0,0,0,0,0,0
85,53,64,0,1,0,0,0,0,0,0,0,0
86,51,1,0,1,0,0,0,0,0,0,0,0
87,2,0,0,1,0,0,0,0,0,0,0,0
88,2,0,0,0,0,0,0,0,0,0,0,0
89,32,0,0,1,0,0,0,0,0,0,0,0
90,30,32,1,1,0,0,0,0,0,0,0,0
91,47,0,0,1,0,0,0,0,0,0,0,0
92,54,0,0,1,0,0,0,0,0,0,0,0
93,47,0,0,1,0,0,0,0,0,0,0,0
94,54,0,0,1,0,0,0,0,0,0,0,0
95,47,0,0,1,0,0,0,0,0,0,0,0
96,54,0,0,1,0,0,0,0,0,0,0,0
97,36,32,0,1,0,0,0,0,0,0,0,0
98,42,32,1,1,0,0,0,0,0,0,0,0
99,54,0,0,1,0,0,0,0,0,0,0,0
100,47,0,0,1,0,0,0,0,0,0,0,0
101,30,32,0,1,0,0,0,0,0,0,0,0
102,47,0,0,1,0,0,0,0,0,0,0,0
103,31,0,0,1,0,0,0,0,0,0,0,0
104,47,0,0,1,0,0,0,0,0,0,0,0
105,30,32,0,1,0,0,0,0,0,0,0,0
106,32,0,0,1,0,0,0,0,0,0,0,0
107,47,0,0,1,0,0,0,0,0,0,0,0
108,31,0,0,1,0,0,0,0,0,0,0,0
109,47,0,0,1,0,0,0,0,0,0,0,0
110,30,32,0,1,0,0,0,0,0,0,0,0
111,32,0,0,1,0,0,0,0,0,0,0,0
112,47,0,0,1,0,0,0,0,0,0,0,0
113,31,0,0,1,0,0,0,0,0,0,0,0
114,2,0,0,1,0,0,0,0,0,0,0,0
115,2,0,0,1,0,0,0,0,0,0,0,0
116,53,64,0,1,0,0,0,0,0,0,0,0
117,53,64,0,1,0,0,0,0,0,0,0,0
118,51,1,0,1,0,0,0,0,0,0,0,0
119,2,0,0,1,0,0,0,0,0,0,0,0
120,2,0,0,1,0,0,0,0,0,0,0,0
121,15,64,0,1,0,0,0,0,0,0,0,0
122,32,0,0,1,0,0,0,0,0,0,0,0
123,30,32,1,1,0,0,0,0,0,0,0,0
124,32,0,0,1,0,0,0,0,0,0,0,0
125,30,32,1,1,0,0,0,0,0,0,0,0
126,36,32,0,1,0,0,0,0,0,0,0,0
127,42,32,1,1,0,0,0,0,0,0,0,0
128,54,32,1,1,0,0,0,0,0,0,0,0
129,32,0,0,1,0,0,0,0,0,0,0,0
130,30,32,1,1,0,0,0,0,0,0,0,0
131,12,32,1,1,0,0,0,0,0,0,0,0
132,31,0,0,1,0,0,0,0,0,0,0,0
133,2,0,0,1,0,0,0,0,0,0,0,0
134,2,0,0,1,0,0,0,0,0,0,0,0
135,53,64,0,1,0,0,0,0,0,0,0,0
136,51,1,0,1,0,0,0,0,0,0,0,0
137,2,0,0,1,0,0,0,0,0,0,0,0
138,2,0,0,1,0,0,0,0,0,0,0,0
139,15,64,0,1,0,0,0,0,0,0,0,0
140,32,0,0,1,0,0,0,0,0,0,0,0
141,30,32,1,1,0,0,0,0,0,0,0,0
142,16,32,1,1,0,0,0,0,0,0,0,0
143,16,32,1,1,0,0,0,0,0,0,0,0
144,36,32,0,1,0,0,0,0,0,0,0,0
145,23,32,0,1,0,0,0,0,0,0,0,0
146,38,64,0,1,0,0,0,0,0,0,0,0
147,11,64,0,1,0,0,0,0,0,0,0,0
148,36,32,0,1,0,0,0,0,0,0,0,0
149,37,64,0,1,0,0,0,0,0,0,0,0
150,32,0,0,1,0,0,0,0,0,0,0,0
151,30,32,1,1,0,0,0,0,0,0,0,0
152,12,32,1,1,0,0,0,0,0,0,0,0
153,31,0,0,1,0,0,0,0,0,0,0,0
154,2,0,0,1,0,0,0,0,0,0,0,0
155,11,64,0,1,0,0,0,0,0,0,0,0
156,2,0,0,1,0,0,0,0,0,0,0,0
157,2,0,0,1,0,0,0,0,0,0,0,0
158,11,64,0,1,0,0,0,0,0,0,0,0
159,11,64,0,1,0,0,0,0,0,0,0,0
160,2,0,0,1,0,0,0,0,0,0,0,0
161,47,0,0,1,0,0,0,0,0,0,0,0
162,54,0,0,1,0,0,0,0,0,0,0,0
163,47,0,0,1,0,0,0,0,0,0,0,0
164,54,0,0,1,0,0,0,0,0,0,0,0
165,47,0,0,1,0,0,0,0,0,0,0,0
166,54,0,0,1,0,0,0,0,0,0,0,0
167,2,0,0,1,0,0,0,0,0,0,0,0
168,11,64,0,1,0,0,0,0,0,0,0,0
169,2,0,0,1,0,0,0,0,0,0,0,0
170,1,0,0,0,0,0,0,0,0,0,0,0
171,16,32,1,0,0,0,0,0,0,0,0,0
172,12,32,1,0,0,0,0,0,0,0,0,0
173,16,32,1,0,0,0,0,0,0,0,0,0
174,12,32,1,0,0,0,0,0,0,0,0,0
175,16,32,1,0,0,0,0,0,0,0,0,0
176,12,32,1,0,0,0,0,0,0,0,0,0
177,16,32,1,0,0,0,0,0,0,0,0,0
178,12,32,1,0,0,0,0,0,0,0,0,0
179,16,32,1,0,0,0,0,0,0,0,0,0
180,12,32,1,0,0,0,0,0,0,0,0,0
181,16,32,1,0,0,0,0,0,0,0,0,0
182,12,32,1,0,0,0,0,0,0,0,0,0
183,14,32,1,0,0,0,0,0,0,0,0,0
