207
1,29,0,0,0,0,0,0,0,0,0,0
2,29,0,0,0,0,0,0,0,0,0,0
3,29,0,0,0,0,0,0,0,0,0,0
4,29,0,0,0,0,0,0,0,0,0,0
5,29,0,0,0,0,0,0,0,0,0,0
6,29,0,0,0,0,0,0,0,0,0,0
7,29,0,0,0,0,0,0,0,0,0,0
8,29,0,0,0,0,0,0,0,0,0,0
9,29,0,0,0,0,0,0,0,0,0,0
10,29,0,0,0,0,0,0,0,0,0,0
11,29,0,0,0,0,0,0,0,0,0,0
12,29,0,0,0,0,0,0,0,0,0,0
13,29,0,0,0,0,0,0,0,0,0,0
14,29,0,0,0,0,0,0,0,0,0,0
15,29,0,0,0,0,0,0,0,0,0,0
16,29,0,0,0,0,0,0,0,0,0,0
17,29,0,0,0,0,0,0,0,0,0,0
18,29,0,0,0,0,0,0,0,0,0,0
19,29,0,0,0,0,0,0,0,0,0,0
20,29,0,0,0,0,0,0,0,0,0,0
21,31,0,0,0,0,0,0,0,0,0,0
22,31,0,0,0,0,0,0,0,0,0,0
23,31,0,0,0,0,0,0,0,0,0,0
24,47,0,0,0,0,0,0,0,0,0,0
25,54,0,0,0,0,0,0,0,0,0,0
26,31,0,0,0,0,0,0,0,0,0,0
27,2,0,0,0,0,0,0,0,0,0,0
28,47,0,0,0,0,0,0,0,0,0,0
29,54,0,0,0,0,0,0,0,0,0,0
30,31,0,0,0,0,0,0,0,0,0,0
31,2,0,0,0,0,0,0,0,0,0,0
32,30,32,0,0,0,0,0,0,0,0,0
33,51,1,0,0,0,0,0,0,0,0,0
34,2,0,0,0,0,0,0,0,0,0,0
35,31,0,0,0,0,0,0,0,0,0,0
36,47,0,0,0,0,0,0,0,0,0,0
37,54,0,0,0,0,0,0,0,0,0,0
38,2,0,0,0,0,0,0,0,0,0,0
39,47,0,0,0,0,0,0,0,0,0,0
40,54,0,0,0,0,0,0,0,0,0,0
41,31,0,0,0,0,0,0,0,0,0,0
42,2,0,0,0,0,0,0,0,0,0,0
43,47,0,0,0,0,0,0,0,0,0,0
44,54,0,0,0,0,0,0,0,0,0,0
45,31,0,0,0,0,0,0,0,0,0,0
46,2,0,0,0,0,0,0,0,0,0,0
47,30,32,0,0,0,0,0,0,0,0,0
48,51,1,0,0,0,0,0,0,0,0,0
49,2,0,0,0,0,0,0,0,0,0,0
50,31,0,0,0,0,0,0,0,0,0,0
51,47,0,0,0,0,0,0,0,0,0,0
52,54,0,0,0,0,0,0,0,0,0,0
53,2,0,0,0,0,0,0,0,0,0,0
54,47,0,0,0,0,0,0,0,0,0,0
55,54,0,0,0,0,0,0,0,0,0,0
56,30,0,0,0,0,0,0,0,0,0,0
57,30,32,0,0,0,0,0,0,0,0,0
58,38,64,0,0,0,0,0,0,0,0,0
59,32,0,0,0,0,0,0,0,0,0,0
60,30,32,0,0,0,0,0,0,0,0,0
61,31,0,0,0,0,0,0,0,0,0,0
62,47,0,0,0,0,0,0,0,0,0,0
63,54,0,0,0,0,0,0,0,0,0,0
64,30,0,0,0,0,0,0,0,0,0,0
65,30,32,0,0,0,0,0,0,0,0,0
66,30,32,0,0,0,0,0,0,0,0,0
67,11,32,0,0,0,0,0,0,0,0,0
68,38,64,0,0,0,0,0,0,0,0,0
69,32,0,0,0,0,0,0,0,0,0,0
70,30,32,0,0,0,0,0,0,0,0,0
71,31,0,0,0,0,0,0,0,0,0,0
72,30,32,0,0,0,0,0,0,0,0,0
73,44,64,0,0,0,0,0,0,0,0,0
74,52,1,0,0,0,0,0,0,0,0,0
75,2,0,0,0,0,0,0,0,0,0,0
76,47,0,0,0,0,0,0,0,0,0,0
77,54,0,0,0,0,0,0,0,0,0,0
78,30,32,0,0,0,0,0,0,0,0,0
79,30,32,0,0,0,0,0,0,0,0,0
80,16,32,0,0,0,0,0,0,0,0,0
81,31,0,0,0,0,0,0,0,0,0,0
82,47,0,0,0,0,0,0,0,0,0,0
83,54,0,0,0,0,0,0,0,0,0,0
84,30,32,0,0,0,0,0,0,0,0,0
85,30,32,0,0,0,0,0,0,0,0,0
86,12,32,0,0,0,0,0,0,0,0,0
87,31,0,0,0,0,0,0,0,0,0,0
88,47,0,0,0,0,0,0,0,0,0,0
89,54,0,0,0,0,0,0,0,0,0,0
90,30,32,0,0,0,0,0,0,0,0,0
91,30,32,0,0,0,0,0,0,0,0,0
92,16,32,0,0,0,0,0,0,0,0,0
93,31,0,0,0,0,0,0,0,0,0,0
94,30,32,0,0,0,0,0,0,0,0,0
95,30,32,0,0,0,0,0,0,0,0,0
96,12,32,0,0,0,0,0,0,0,0,0
97,31,0,0,0,0,0,0,0,0,0,0
98,47,0,0,0,0,0,0,0,0,0,0
99,54,0,0,0,0,0,0,0,0,0,0
100,47,0,0,0,0,0,0,0,0,0,0
101,54,0,0,0,0,0,0,0,0,0,0
102,47,0,0,0,0,0,0,0,0,0,0
103,54,0,0,0,0,0,0,0,0,0,0
104,2,0,0,0,0,0,0,0,0,0,0
105,47,0,0,0,0,0,0,0,0,0,0
106,54,0,0,0,0,0,0,0,0,0,0
107,47,0,0,0,0,0,0,0,0,0,0
108,54,0,0,0,0,0,0,0,0,0,0
109,2,0,0,0,0,0,0,0,0,0,0
110,30,32,0,0,0,0,0,0,0,0,0
111,11,32,0,0,0,0,0,0,0,0,0
112,31,0,0,0,0,0,0,0,0,0,0
113,2,0,0,0,0,0,0,0,0,0,0
114,30,32,0,0,0,0,0,0,0,0,0
115,11,32,0,0,0,0,0,0,0,0,0
116,31,0,0,0,0,0,0,0,0,0,0
117,30,32,0,0,0,0,0,0,0,0,0
118,30,0,0,0,0,0,0,0,0,0,0
119,30,32,0,0,0,0,0,0,0,0,0
120,38,64,0,0,0,0,0,0,0,0,0
121,32,0,0,0,0,0,0,0,0,0,0
122,31,0,0,0,0,0,0,0,0,0,0
123,47,0,0,0,0,0,0,0,0,0,0
124,54,0,0,0,0,0,0,0,0,0,0
125,2,0,0,0,0,0,0,0,0,0,0
126,30,32,0,0,0,0,0,0,0,0,0
127,11,32,0,0,0,0,0,0,0,0,0
128,31,0,0,0,0,0,0,0,0,0,0
129,2,0,0,0,0,0,0,0,0,0,0
130,2,0,0,0,0,0,0,0,0,0,0
131,47,0,0,0,0,0,0,0,0,0,0
132,54,0,0,0,0,0,0,0,0,0,0
133,31,0,0,0,0,0,0,0,0,0,0
134,2,0,0,0,0,0,0,0,0,0,0
135,30,32,0,0,0,0,0,0,0,0,0
136,51,1,0,0,0,0,0,0,0,0,0
137,2,0,0,0,0,0,0,0,0,0,0
138,31,0,0,0,0,0,0,0,0,0,0
139,47,0,0,0,0,0,0,0,0,0,0
140,54,0,0,0,0,0,0,0,0,0,0
141,2,0,0,0,0,0,0,0,0,0,0
142,47,0,0,0,0,0,0,0,0,0,0
143,54,0,0,0,0,0,0,0,0,0,0
144,30,0,0,0,0,0,0,0,0,0,0
145,30,32,0,0,0,0,0,0,0,0,0
146,38,64,0,0,0,0,0,0,0,0,0
147,32,0,0,0,0,0,0,0,0,0,0
148,30,32,0,0,0,0,0,0,0,0,0
149,31,0,0,0,0,0,0,0,0,0,0
150,47,0,0,0,0,0,0,0,0,0,0
151,54,0,0,0,0,0,0,0,0,0,0
152,30,0,0,0,0,0,0,0,0,0,0
153,30,32,0,0,0,0,0,0,0,0,0
154,38,64,0,0,0,0,0,0,0,0,0
155,32,0,0,0,0,0,0,0,0,0,0
156,30,32,0,0,0,0,0,0,0,0,0
157,31,0,0,0,0,0,0,0,0,0,0
158,47,0,0,0,0,0,0,0,0,0,0
159,54,0,0,0,0,0,0,0,0,0,0
160,30,32,0,0,0,0,0,0,0,0,0
161,30,32,0,0,0,0,0,0,0,0,0
162,16,32,0,0,0,0,0,0,0,0,0
163,31,0,0,0,0,0,0,0,0,0,0
164,47,0,0,0,0,0,0,0,0,0,0
165,54,0,0,0,0,0,0,0,0,0,0
166,30,32,0,0,0,0,0,0,0,0,0
167,12,32,0,0,0,0,0,0,0,0,0
168,31,0,0,0,0,0,0,0,0,0,0
169,47,0,0,0,0,0,0,0,0,0,0
170,54,0,0,0,0,0,0,0,0,0,0
171,30,32,0,0,0,0,0,0,0,0,0
172,30,32,0,0,0,0,0,0,0,0,0
173,16,32,0,0,0,0,0,0,0,0,0
174,31,0,0,0,0,0,0,0,0,0,0
175,47,0,0,0,0,0,0,0,0,0,0
176,54,0,0,0,0,0,0,0,0,0,0
177,30,32,0,0,0,0,0,0,0,0,0
178,30,32,0,0,0,0,0,0,0,0,0
179,12,32,0,0,0,0,0,0,0,0,0
180,31,0,0,0,0,0,0,0,0,0,0
181,30,32,0,0,0,0,0,0,0,0,0
182,30,0,0,0,0,0,0,0,0,0,0
183,30,32,0,0,0,0,0,0,0,0,0
184,11,32,0,0,0,0,0,0,0,0,0
185,38,64,0,0,0,0,0,0,0,0,0
186,32,0,0,0,0,0,0,0,0,0,0
187,31,0,0,0,0,0,0,0,0,0,0
188,47,0,0,0,0,0,0,0,0,0,0
189,54,0,0,0,0,0,0,0,0,0,0
190,47,0,0,0,0,0,0,0,0,0,0
191,54,0,0,0,0,0,0,0,0,0,0
192,47,0,0,0,0,0,0,0,0,0,0
193,54,0,0,0,0,0,0,0,0,0,0
194,47,0,0,0,0,0,0,0,0,0,0
195,54,0,0,0,0,0,0,0,0,0,0
196,47,0,0,0,0,0,0,0,0,0,0
197,54,0,0,0,0,0,0,0,0,0,0
198,47,0,0,0,0,0,0,0,0,0,0
199,54,0,0,0,0,0,0,0,0,0,0
200,2,0,0,0,0,0,0,0,0,0,0
201,30,32,0,0,0,0,0,0,0,0,0
202,11,32,0,0,0,0,0,0,0,0,0
203,31,0,0,0,0,0,0,0,0,0,0
204,2,0,0,0,0,0,0,0,0,0,0
205,47,0,0,0,0,0,0,0,0,0,0
206,54,0,0,0,0,0,0,0,0,0,0
207,1,0,0,0,0,0,0,0,0,0,0
202
1,182
1,152
1,56
1,21
2,64
2,22
3,144
3,118
3,23
4,205
4,116
4,114
4,65
4,26
4,24
5,128
5,126
5,119
5,36
5,32
5,30
5,28
6,138
6,50
6,35
7,123
7,117
7,97
7,94
7,41
7,39
8,112
8,110
8,66
8,57
8,51
8,47
8,45
8,43
9,107
9,91
9,78
9,72
9,61
9,54
10,105
10,85
10,79
10,71
10,62
11,102
11,84
11,81
11,76
12,100
12,90
12,87
12,82
13,98
13,95
13,93
13,88
14,203
14,201
14,183
14,153
14,145
14,139
14,135
14,133
14,131
15,198
15,172
15,161
15,160
15,149
15,142
16,196
16,178
16,157
16,150
17,194
17,166
17,163
17,158
18,192
18,171
18,168
18,164
19,190
19,177
19,174
19,169
20,188
20,181
20,180
20,175
24,25
28,29
32,33
33,34
36,37
39,40
43,44
47,48
48,49
51,52
54,55
56,59
57,58
58,59
59,60
60,61
62,63
64,69
65,67
66,67
67,68
68,69
69,70
70,71
72,73
73,74
74,75
76,77
78,80
79,80
80,81
82,83
84,86
85,86
86,87
88,89
90,92
91,92
92,93
94,96
95,96
96,97
98,99
100,101
102,103
105,106
107,108
110,111
111,112
114,115
115,116
117,122
118,121
119,120
120,121
121,122
123,124
126,127
127,128
131,132
135,136
136,137
139,140
142,143
144,147
145,146
146,147
147,148
148,149
150,151
152,155
153,154
154,155
155,156
156,157
158,159
160,162
161,162
162,163
164,165
166,167
167,168
169,170
171,173
172,173
173,174
175,176
177,179
178,179
179,180
181,187
182,186
183,184
184,185
185,186
186,187
188,189
190,191
192,193
194,195
196,197
198,199
201,202
202,203
205,206
