1188|36|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1187|25|1|0|64|4000|1|-196.180250|5765250.659115|2401.093638|23240058083.000000
1186|30|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1185|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1184|36|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1183|25|1|0|64|4000|1|-210.064250|5742428.195164|2396.336411|23171217717.000000
1182|30|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1181|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1180|11|1|0|64|4000|1|-3205955.244000|1547600706559632.750000|39339556.511985|6238255417574668288.000000
1179|30|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1178|15|1|0|64|4000|1|-2345.547000|830068301.473395|28810.905947|3345754618224.000000
1177|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1176|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1175|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1174|32|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
1173|30|0|0|0|4000|2|0.000000|0.000000|0.000000|0.000000
1172|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1171|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1170|30|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
1169|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1168|11|1|0|64|4000|1|-3433510.261000|1541479298108481.500000|39261677.219758|6219783243458335744.000000
1167|30|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1166|15|1|0|64|4000|1|9200.565000|11115460206.449568|105429.882891|44847112643696.000000
1165|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1164|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1163|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1162|32|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
1161|30|0|0|0|4000|2|0.000000|0.000000|0.000000|0.000000
1160|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1159|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1158|30|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
1156|31|0|0|0|40000|0|0.000000|0.000000|0.000000|0.000000
1155|11|1|0|32|40000|1|5.500000|8.248022|2.871937|1540000.000000
1154|30|0|0|32|40000|1|0.000000|0.000000|0.000000|0.000000
1152|31|0|0|0|40000|0|0.000000|0.000000|0.000000|0.000000
1151|11|1|0|64|40000|1|-1843843.210800|901581020217871.125000|30026338.774780|36203163996654186496.000000
1150|30|0|0|64|40000|1|0.000000|0.000000|0.000000|0.000000
1149|15|1|0|64|40000|1|-321221.805500|155824554926198.812500|12482970.597025|6237799257632596992.000000
1148|38|0|0|64|40000|1|0.000000|0.000000|0.000000|0.000000
1147|30|0|0|32|40000|1|0.000000|0.000000|0.000000|0.000000
1146|31|0|0|0|40000|0|0.000000|0.000000|0.000000|0.000000
1145|32|0|0|0|40000|1|0.000000|0.000000|0.000000|0.000000
1144|30|0|0|0|40000|2|0.000000|0.000000|0.000000|0.000000
1143|38|0|0|64|40000|1|0.000000|0.000000|0.000000|0.000000
1142|30|0|0|32|40000|1|0.000000|0.000000|0.000000|0.000000
1141|31|0|0|0|40000|0|0.000000|0.000000|0.000000|0.000000
1140|32|0|0|0|40000|1|0.000000|0.000000|0.000000|0.000000
1139|30|0|0|0|40000|2|0.000000|0.000000|0.000000|0.000000
1138|31|0|0|0|40000|0|0.000000|0.000000|0.000000|0.000000
1137|11|1|0|64|40000|1|-1802910.099500|804893580642350.125000|28370646.461481|32329304373628100608.000000
1136|30|0|0|64|40000|1|0.000000|0.000000|0.000000|0.000000
1135|15|1|0|64|40000|1|-344019.165400|155347453055595.093750|12463845.837285|6219314830987031552.000000
1134|38|0|0|64|40000|1|0.000000|0.000000|0.000000|0.000000
1133|30|0|0|32|40000|1|0.000000|0.000000|0.000000|0.000000
1132|31|0|0|0|40000|0|0.000000|0.000000|0.000000|0.000000
1131|32|0|0|0|40000|1|0.000000|0.000000|0.000000|0.000000
1130|30|0|0|0|40000|2|0.000000|0.000000|0.000000|0.000000
1129|38|0|0|64|40000|1|0.000000|0.000000|0.000000|0.000000
1128|30|0|0|32|40000|1|0.000000|0.000000|0.000000|0.000000
1127|31|0|0|0|40000|0|0.000000|0.000000|0.000000|0.000000
1126|32|0|0|0|40000|1|0.000000|0.000000|0.000000|0.000000
1125|30|0|0|0|40000|2|0.000000|0.000000|0.000000|0.000000
1123|51|0|0|1|44000|1|0.000000|0.000000|0.000000|0.000000
1122|30|0|0|32|44000|1|0.000000|0.000000|0.000000|0.000000
1120|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1118|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1117|15|1|0|64|4000|1|8608.358000|11158935857.339550|105635.864446|44982945677472.000000
1116|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
1115|30|0|0|32|4000|1|0.000000|0.000000|0.000000|0.000000
1114|31|0|0|0|4000|0|0.000000|0.000000|0.000000|0.000000
1113|32|0|0|0|4000|1|0.000000|0.000000|0.000000|0.000000
1112|30|0|0|0|4000|2|0.000000|0.000000|0.000000|0.000000
1111|38|0|0|64|4000|1|0.000000|0.000000|0.000000|0.000000
